COD_MUNIC7_tbProjPopTCU;COD_REG;COD_UF_tbProjPopTCU;COD_MUNIC_tbProjPopTCU;POPULACAO_ESTIMADA _tbProjPopTCU;AREA_MUN;DENSIDADE_POP;capital_tbMunLatLong;latitude_tbMunLatLong;longitude_tbMunLatLong;CENTRAL_DE_ABASTECIMENTO;CENTRAL_DE_GESTAO_EM_SAUDE;CENTRAL_DE_NOTIFICACAO_CAPTACAO_E_DISTRIB_DE_ORGAOS_ESTADUAL;CENTRAL_DE_REGULACAO_DE_SERVICOS_DE_SAUDE;CENTRAL_DE_REGULACAO_DO_ACESSO;CENTRAL_DE_REGULACAO_MEDICA_DAS_URGENCIAS;CENTRO_DE_APOIO_A_SAUDE_DA_FAMILIA;CENTRO_DE_ATENCAO_HEMOTERAPIA_E_OU_HEMATOLOGICA;CENTRO_DE_ATENCAO_PSICOSSOCIAL;CENTRO_DE_IMUNIZACAO;CENTRO_DE_PARTO_NORMAL_-_ISOLADO;CENTRO_DE_SAUDE_UNIDADE_BASICA;CLINICA_CENTRO_DE_ESPECIALIDADE;CONSULTORIO_ISOLADO;COOPERATIVA_OU_EMPRESA_DE_CESSAO_DE_TRABALHADORES_NA_SAUDE;FARMACIA;HOSPITAL_ESPECIALIZADO;HOSPITAL_GERAL;HOSPITAL_DIA_-_ISOLADO;LABORATORIO_CENTRAL_DE_SAUDE_PUBLICA_LACEN;LABORATORIO_DE_SAUDE_PUBLICA;OFICINA_ORTOPEDICA;POLICLINICA;POLO_ACADEMIA_DA_SAUDE;POLO_DE_PREVENCAO_DE_DOENCAS_E_AGRAVOS_E_PROMOCAO_DA_SAUDE;POSTO_DE_SAUDE;PRONTO_ATENDIMENTO;PRONTO_SOCORRO_ESPECIALIZADO;PRONTO_SOCORRO_GERAL;SERVICO_DE_ATENCAO_DOMICILIAR_ISOLADO_HOMECARE;TELESSAUDE;UNIDADE_DE_APOIO_DIAGNOSE_E_TERAPIA_ISOLADO;UNIDADE_DE_ATENCAO_A_SAUDE_INDIGENA;UNIDADE_DE_ATENCAO_EM_REGIME_RESIDENCIAL;UNIDADE_DE_VIGILANCIA_EM_SAUDE;UNIDADE_MISTA;UNIDADE_MOVEL_DE_NIVEL_PREHOSPITALAR_NA_AREA_DE_URGENCIA;UNIDADE_MOVEL_FLUVIAL;UNIDADE_MOVEL_TERRESTRE;QT_UNIDADES_BASICAS;QT_EXIST_LEITOS_rlEstabComplementar
2104651;2;21;4651;10180;1144.0739999999996;8.898025827000703;0;-3.43245;-45.6619;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;11;19.0
2104677;2;21;4677;25577;1037.13;24.661325002651548;0;-2.12899;-45.8777;0;1;0;0;0;0;2;0;1;0;0;13;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;22;204.0
2104701;2;21;4701;6262;271.445;23.069130026340517;0;-5.4054699999999976;-44.3358;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;10;18.0
2104800;2;21;4800;69527;8863.57;7.8441305252849585;0;-5.81367;-46.1462;0;1;0;0;0;0;0;0;1;0;0;13;10;1;0;1;0;4;0;0;1;0;0;0;0;18;0;0;0;0;0;0;4;0;2;0;4;0;1;61;236.0
2104909;2;21;4909;12030;479.569;25.085024261368016;0;-2.12755;-44.602;0;1;0;0;0;0;0;0;1;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;2;0;0;0;0;23;36.0
2105005;2;21;5005;28717;1714.216;16.75226459209341;0;-2.59828;-43.4649;0;1;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;1;16;30.0
2105104;2;21;5104;27113;1124.73;24.106229939629955;0;-2.7720599999999997;-44.0501;0;1;0;0;0;0;0;0;1;0;0;11;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;18;34.0
2105153;2;21;5153;14177;368.685;38.45287982966489;0;-3.65771;-45.2114;0;1;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;15;37.0
2105203;2;21;5203;11320;346.098;32.70749903206606;0;-4.6625;-44.8558;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;8;37.0
2105302;2;21;5302;258682;1368.9879999999996;188.95855916925495;0;-5.51847;-47.4777;0;2;0;0;13;1;0;0;3;1;0;31;201;82;11;4;2;8;1;0;0;0;4;5;0;7;2;0;0;3;0;82;1;0;5;0;13;0;2;484;1076.0
2105351;2;21;5351;16057;1238.914;12.960544476856347;0;-5.142519999999998;-45.7877;0;1;0;0;0;0;0;0;1;0;0;7;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;13;50.0
2105401;2;21;5401;68203;1478.562;46.12792699934125;0;-3.40202;-44.3508;0;1;0;0;0;0;0;0;0;0;0;20;6;1;0;2;0;1;0;0;0;0;0;0;0;15;0;0;0;0;0;6;0;0;1;0;0;0;0;53;73.0
2105427;2;21;5427;26000;3581.723;7.2590761485463835;0;-4.45293;-47.5235;0;1;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;1;0;0;3;0;1;0;0;18;76.0
2105450;2;21;5450;10153;591.384;17.168202048077053;0;-5.82282;-44.2153;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;10;16.0
2105476;2;21;5476;16515;1962.899;8.41357604237406;0;-5.362369999999999;-45.6356;0;1;0;0;0;0;0;0;1;0;0;7;0;0;0;0;0;1;0;0;0;0;0;1;0;4;0;0;0;0;0;0;8;0;0;0;0;0;1;24;17.0
2105500;2;21;5500;23632;1135.211;20.817275378762183;0;-5.4436300000000015;-47.4064;0;1;0;0;0;0;0;0;1;0;0;6;5;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;1;0;0;0;0;19;64.0
2105609;2;21;5609;16168;703.513;22.98180701707005;0;-4.98611;-44.6958;0;1;0;0;0;0;0;0;1;0;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;18;22.0
2105658;2;21;5658;3432;564.543;6.079253484676986;0;-1.8388799999999998;-46.09;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;17.0
2105708;2;21;5708;50266;1240.444;40.522587073660716;0;-4.56974;-45.1319;0;1;0;0;0;0;0;0;1;0;0;18;3;0;0;1;0;3;0;0;0;0;0;2;0;3;0;0;0;0;0;2;0;0;1;0;0;0;0;35;144.0
2105807;2;21;5807;10840;328.525;32.995966821398675;0;-4.609;-45.049;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;8;20.0
2105906;2;21;5906;16257;623.237;26.08477994727528;0;-3.9466099999999997;-44.826;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;12;45.0
2105922;2;21;5922;11250;1512.985;7.4356322104977925;0;-6.05023;-43.5333;0;1;0;0;0;0;0;0;0;0;0;4;1;0;0;1;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;1;0;0;1;2;0;0;0;15;22.0
2105948;2;21;5948;8873;220.776;40.190056890241706;0;-4.6117300000000006;-44.9798;0;1;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;10;20.0
2105963;2;21;5963;11394;744.201;15.310379857054743;0;-4.98893;-45.3816;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;11;32.0
2105989;2;21;5989;7550;1064.455;7.092831542902237;0;-6.18539;-47.0293;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0.0
2106003;2;21;6003;11893;321.932;36.942584148205206;0;-4.51837;-44.4646;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;10;0;0;0;0;0;0;0;0;1;0;0;0;0;17;38.0
2106102;2;21;6102;12157;3596.844;3.3799074966832032;0;-7.0811100000000025;-45.1451;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8;22.0
2106201;2;21;6201;6951;472.296;14.717465318359675;0;-1.27492;-45.867;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;7;9.0
2106300;2;21;6300;19826;433.152;45.77146128841608;0;-3.39232;-42.2117;0;1;0;0;0;0;0;0;0;0;0;7;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;21.0
2106326;2;21;6326;21395;635.8240000000002;33.64924884873801;0;-2.04918;-45.9587;0;1;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;12;11.0
2106359;2;21;6359;7792;1402.5929999999996;5.555424845268729;0;-4.62806;-45.4531;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0.0
2106375;2;21;6375;16265;760.947;21.374681810953984;0;-2.24078;-45.8507;0;1;0;0;0;0;2;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;11;18.0
2106409;2;21;6409;16829;548.548;30.679174839758783;0;-3.62035;-43.1112;0;1;0;0;0;0;0;0;1;0;0;10;2;0;0;1;0;0;0;0;0;0;0;2;0;11;0;0;0;0;1;0;0;0;0;1;0;0;0;30;23.0
2106508;2;21;6508;23370;410.632;56.912271815153225;0;-3.09849;-45.035;0;1;0;0;0;0;0;0;1;0;0;7;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;12;17.0
2106607;2;21;6607;33782;2107.403;16.03015654813057;0;-5.51359;-43.2018;0;1;0;0;0;0;1;0;2;0;0;11;2;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;22;71.0
2106631;2;21;6631;16745;794.6510000000002;21.072143620281103;0;-3.6244;-44.5468;0;1;0;0;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0.0
2106672;2;21;6672;8464;634.384;13.342076723246489;0;-3.5744300000000004;-42.6131;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;7;9.0
2106706;2;21;6706;21015;8521.081;2.466236384796717;0;-6.3745400000000005;-44.3683;0;1;0;0;0;0;0;0;1;0;0;11;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;17;20.0
2106755;2;21;6755;28381;341.107;83.2026314323658;0;-3.56313;-44.5814;0;1;0;0;0;0;0;0;1;0;0;8;1;2;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;17;52.0
2106805;2;21;6805;14962;687.748;21.755061446925325;0;-2.0709400000000002;-44.7787;0;1;0;0;0;0;0;0;1;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;1;0;0;0;0;19;22.0
2106904;2;21;6904;33434;1239.912;26.96481685797057;0;-3.48125;-45.2496;0;1;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;18;91.0
2107001;2;21;7001;9160;1488.336;6.154524247212995;0;-5.83067;-47.0673;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;26.0
2107100;2;21;7100;19433;1712.711;11.346339224772887;0;-2.85379;-44.0357;0;1;0;0;0;0;1;0;0;0;0;11;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;19;21.0
2107209;2;21;7209;14454;542.373;26.649556670409478;0;-3.46788;-43.9134;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;11;15.0
2107258;2;21;7258;5384;743.087;7.245450398136422;0;-7.12263;-46.2607;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;1;0;0;0;1;0;0;0;8;14.0
2107308;2;21;7308;4683;976.872;4.793872687516892;0;-6.7304699999999995;-44.0471;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;16.0
2107357;2;21;7357;20928;2452.615;8.532933216179467;0;-2.84227;-45.6953;0;1;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10;41.0
2107407;2;21;7407;19505;695.3330000000002;28.051307790655688;0;-4.13417;-45.1163;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;13;20.0
2107456;2;21;7456;14701;199.879;73.5494974459548;0;-2.99295;-44.9897;0;1;0;0;0;0;0;0;1;0;0;7;0;0;0;0;0;1;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;16;50.0
2107506;2;21;7506;122197;126.803;963.6759382664447;0;-2.51657;-44.1019;0;1;0;0;0;0;0;0;1;0;0;17;10;2;0;1;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;4;0;0;3;1;2;0;0;46;67.0
2107605;2;21;7605;19722;532.161;37.060212980658115;0;-2.64433;-44.8933;0;1;0;0;0;0;0;0;1;0;0;10;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;1;0;0;0;0;0;1;1;0;0;1;29;39.0
2107704;2;21;7704;21386;530.5169999999998;40.31162055127357;0;-6.4264;-43.9792;0;1;0;0;0;0;0;0;0;0;0;9;1;0;0;1;0;1;0;0;0;0;0;0;0;7;0;0;0;0;0;2;0;0;1;0;0;0;0;23;48.0
2107803;2;21;7803;34907;3240.492;10.77212966426086;0;-5.67365;-43.1011;0;1;0;0;0;0;0;0;1;0;0;11;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;21;51.0
2107902;2;21;7902;19019;1358.3270000000002;14.001783075798388;0;-6.17745;-43.7755;0;1;0;0;0;0;0;0;1;0;0;9;2;1;0;1;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;22;116.0
2108009;2;21;8009;19472;1635.321;11.907142389781574;0;-6.60296;-44.0745;0;1;0;0;0;0;0;0;1;0;0;14;3;0;0;1;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;1;0;1;0;0;28;56.0
2108058;2;21;8058;16035;979.739;16.36660375875616;0;-2.72094;-42.5258;0;1;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;11;21.0
2108108;2;21;8108;21040;1168.609;18.004311108334782;0;-4.44485;-45.2398;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;10;39.0
2108207;2;21;8207;39229;261.723;149.88747645411368;0;-4.56482;-44.6006;1;1;0;0;2;0;0;0;2;0;0;9;21;2;0;1;0;3;0;0;1;0;0;0;0;4;0;0;0;0;0;1;0;0;1;0;0;0;0;49;115.0
2108256;2;21;8256;25144;1753.869;14.33630447884078;0;-2.9727200000000003;-45.3493;0;1;0;0;0;0;1;0;1;0;0;8;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;16;34.0
2108306;2;21;8306;38470;800.915;48.032562756347424;0;-3.27674;-45.1768;0;1;0;0;0;0;0;0;1;0;0;11;1;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;2;1;0;0;0;21;63.0
2108405;2;21;8405;14318;398.721;35.90982165474104;0;-2.5767599999999997;-44.8504;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;1;14;27.0
2108454;2;21;8454;23196;824.725;28.125738882657856;0;-4.37459;-44.3369;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;11;60.0
2108504;2;21;8504;32941;273.526;120.4309645152563;0;-3.60985;-45.342;0;1;0;0;0;0;1;0;1;0;0;12;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;3;0;0;2;1;0;0;0;27;41.0
2108603;2;21;8603;83387;1512.966;55.11491996515454;0;-2.52224;-45.0788;1;1;0;0;0;1;1;0;2;0;0;18;12;3;0;1;1;2;0;0;0;0;0;0;1;3;0;0;0;0;0;7;0;0;2;0;3;0;0;59;268.0
2108702;2;21;8702;21485;545.14;39.41189419231757;0;-3.89315;-45.1759;0;1;0;0;0;0;1;0;0;0;0;9;0;0;0;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;2;0;0;0;0;19;35.0
2108801;2;21;8801;18625;688.7610000000002;27.041310411013395;0;-3.7204099999999998;-44.2216;0;1;0;0;1;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;1;0;0;0;0;16;20.0
2108900;2;21;8900;17873;990.415;18.045970628473924;0;-4.7462599999999995;-44.9432;0;1;0;0;0;0;0;0;1;0;0;9;1;0;0;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;2;0;0;0;1;22;37.0
2109007;2;21;9007;23885;1417.493;16.85017139414445;0;-6.34149;-47.3962;0;1;0;0;0;1;0;0;1;0;0;8;4;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;1;0;5;0;0;27;83.0
2109056;2;21;9056;5975;248.629;24.03179033821477;0;-1.85925;-44.5842;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0.0
2109106;2;21;9106;47804;771.574;61.95646820654922;0;-5.2898;-44.495;0;1;0;0;0;0;1;0;1;0;0;21;18;1;0;1;0;3;0;0;1;0;0;0;0;3;0;0;0;0;0;7;0;0;2;0;2;0;0;62;323.0
2109205;2;21;9205;12734;355.8930000000001;35.780417147850606;0;-2.91872;-44.0715;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;15.0
2109239;2;21;9239;7015;437.687;16.027435130584188;0;-2.38991;-45.82;0;1;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0.0
2109270;2;21;9270;18918;724.154;26.124277432700783;0;-2.58799;-45.3595;0;1;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17;16.0
2109304;2;21;9304;11193;330.765;33.839735159403205;0;-3.4078699999999995;-44.0234;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;9;22.0
2109403;2;21;9403;15315;1334.726;11.47426513007164;0;-2.50568;-43.4232;0;1;0;0;0;0;0;0;1;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;13;20.0
2109452;2;21;9452;30761;79.82300000000002;385.36512032872736;0;-2.4254;-44.0973;0;1;0;0;0;0;0;0;1;0;0;5;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;14;48.0
2109502;2;21;9502;20195;6373.03;3.1688223654996133;0;-7.35819;-46.6225;0;1;0;0;0;0;0;0;1;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;11;51.0
2109551;2;21;9551;7791;733.83;10.616900372020767;0;-5.93067;-47.3888;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;9;20.0
2109601;2;21;9601;42740;647.998;65.95699369442497;0;-2.93444;-44.2531;0;1;0;0;0;0;0;0;1;0;0;17;0;2;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;27;123.0
2109700;2;21;9700;5671;2478.702;2.2878910010158537;0;-7.134469999999999;-45.3515;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;8;17.0
2109759;2;21;9759;7773;623.214;12.4724412481106;0;-5.49671;-44.5638;0;1;0;0;0;0;1;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;10;17.0
2109809;2;21;9809;42130;2188.954;19.246635607692077;0;-2.2442599999999997;-45.29;0;1;0;0;0;0;0;0;1;0;0;11;3;0;0;0;0;2;0;0;0;0;0;0;0;14;0;0;0;0;0;1;0;0;2;0;0;0;0;35;63.0
2109908;2;21;9908;89044;786.689;113.18831202673485;0;-3.6511199999999997;-45.3774;1;1;0;0;0;1;0;0;1;0;0;17;27;2;0;1;1;3;0;0;1;0;5;0;0;9;0;0;1;0;1;9;0;0;1;0;0;0;1;83;342.0
2110005;2;21;10005;72667;4837.038;15.023036825429115;0;-4.06873;-45.69;0;1;0;0;0;0;0;0;0;0;0;25;1;2;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;2;0;0;0;2;40;90.0
2110039;2;21;10039;25254;1010.483;24.992008772042674;0;-2.51123;-45.7801;0;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;3;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;1;1;0;0;0;17;141.0
2110104;2;21;10104;25642;1434.757;17.87201595810301;0;-3.4930800000000004;-42.5688;0;1;0;0;0;0;1;0;0;0;0;12;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;19;44.0
2110203;2;21;10203;37855;756.797;50.02001857829774;0;-3.14241;-44.3211;0;1;0;0;1;0;0;0;1;0;0;15;1;0;0;0;0;0;0;0;0;0;2;6;0;7;0;0;0;0;0;0;0;0;2;1;0;0;0;37;42.0
2110237;2;21;10237;13386;932.022;14.36232191943967;0;-3.109;-42.4064;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;10;17.0
2110278;2;21;10278;15846;1584.832;9.998536122440738;0;-2.50068;-43.238;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;1;12;20.0
2110302;2;21;10302;14528;770.923;18.844943009872576;0;-4.86613;-44.3653;0;1;0;0;0;0;0;0;1;0;0;12;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;17;30.0
2110401;2;21;10401;18663;931.485;20.035749367944728;0;-3.33515;-43.5287;0;1;0;0;0;0;1;0;1;0;0;3;1;0;0;1;0;1;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;2;0;0;0;0;19;32.0
2110500;2;21;10500;45211;458.052;98.70276737139015;0;-2.69781;-44.8289;0;1;0;0;0;0;0;0;1;0;0;16;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;1;0;0;0;0;27;51.0
2110609;2;21;10609;28507;1006.92;28.311087276049733;0;-3.3722300000000005;-42.4191;0;1;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;1;0;0;2;0;0;0;0;18;28.0
2110658;2;21;10658;7392;960.932;7.692531833678138;0;-6.8147100000000025;-44.6509;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;20.0
2110708;2;21;10708;34376;1151.978;29.840847655076747;0;-5.58095;-44.3822;0;1;0;0;0;0;0;0;1;0;0;18;1;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;1;0;1;0;0;29;35.0
2110807;2;21;10807;4585;2032.364;2.25599351297307;0;-7.07535;-44.8092;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;6;20.0
2110856;2;21;10856;11798;745.6060000000001;15.823370520087016;0;-5.12584;-47.388999999999996;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;9;24.0
2110906;2;21;10906;12210;2280.205;5.354781697259677;0;-6.25159;-42.8668;0;1;0;0;0;0;0;0;1;0;0;4;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;14;23.0
2111003;2;21;11003;20665;649.956;31.794459932672364;0;-2.95398;-44.7953;0;1;0;0;0;0;0;0;1;0;0;8;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;15;50.0
2111029;2;21;11029;15808;908.077;17.40821538261623;0;-3.5503;-46.2507;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;8;35.0
2111052;2;21;11052;11177;2053.843;5.441993375345633;0;-6.45634;-47.0594;0;1;0;0;0;0;1;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;11;21.0
